_weight,_likelihood,$\Omega_m\ \mathrm{Blinded}$,$w\ \mathrm{Blinded}$
1.00000,12.86447,0.31732,-0.94117
2.00000,12.82540,0.28048,-0.83390
2.00000,13.70154,0.40169,-1.26767
2.00000,12.25891,0.38778,-1.14638
9.00000,11.94206,0.42996,-1.19424
1.00000,12.11221,0.36485,-1.05697
1.00000,11.61740,0.37465,-1.03634
3.00000,12.75440,0.29352,-0.78237
1.00000,11.99907,0.32104,-0.88033
2.00000,12.45218,0.29910,-0.86503
1.00000,12.40078,0.45158,-1.32482
2.00000,12.19014,0.43686,-1.29281
2.00000,12.72641,0.45425,-1.24897
4.00000,12.19676,0.30560,-0.85857
1.00000,12.38851,0.30094,-0.81353
2.00000,12.21690,0.31055,-0.83826
3.00000,12.16413,0.39413,-1.16263
3.00000,12.32081,0.38679,-1.14661
1.00000,12.17727,0.39020,-1.14969
2.00000,11.76713,0.35931,-1.00747
1.00000,11.78269,0.35047,-0.97623
1.00000,11.91022,0.38287,-0.99687
1.00000,11.81669,0.34161,-0.94510
2.00000,11.80048,0.35207,-0.98512
1.00000,11.97104,0.42031,-1.12905
4.00000,11.69222,0.38488,-1.08728
3.00000,11.70558,0.37178,-1.04407
1.00000,11.72444,0.40381,-1.08762
4.00000,12.68993,0.32631,-0.83300
4.00000,12.65697,0.32772,-0.83674
2.00000,13.46699,0.32838,-0.81045
1.00000,13.26389,0.33488,-0.82801
1.00000,11.93737,0.34269,-0.96715
3.00000,11.93879,0.32831,-0.91082
2.00000,13.38306,0.28619,-0.74875
2.00000,13.29366,0.28377,-0.74853
4.00000,12.07555,0.31897,-0.89574
3.00000,11.62475,0.39868,-1.08885
12.00000,11.62317,0.39949,-1.09380
1.00000,11.69288,0.41109,-1.15457
2.00000,12.52699,0.34407,-1.01011
2.00000,11.94255,0.32721,-0.90588
3.00000,11.73870,0.39135,-1.03933
1.00000,12.30968,0.35313,-0.90037
5.00000,12.22662,0.30371,-0.85599
1.00000,11.88857,0.34594,-0.97356
3.00000,12.93776,0.34682,-1.03678
1.00000,12.29420,0.38542,-1.14013
3.00000,12.15194,0.37308,-0.95447
1.00000,11.76506,0.41137,-1.17595
2.00000,11.76773,0.40745,-1.16704
2.00000,12.22126,0.36582,-1.06710
2.00000,12.02036,0.33467,-0.94712
4.00000,12.84429,0.35637,-1.06512
5.00000,12.82023,0.36030,-1.07763
16.00000,11.74639,0.41771,-1.16655
6.00000,12.36203,0.41492,-1.24915
7.00000,12.75508,0.42779,-1.10077
3.00000,12.70110,0.42699,-1.10054
1.00000,11.89705,0.34463,-0.96976
8.00000,13.33524,0.46778,-1.47555
4.00000,13.82862,0.47821,-1.32880
2.00000,11.83953,0.40719,-1.08559
1.00000,11.61674,0.37737,-1.04659
4.00000,12.01150,0.38820,-1.13081
7.00000,12.02855,0.38842,-1.13291
3.00000,11.90786,0.39650,-1.15022
1.00000,11.74289,0.39777,-1.13568
1.00000,12.65396,0.27338,-0.77264
7.00000,11.80933,0.39254,-1.03529
3.00000,11.84591,0.36955,-0.96746
1.00000,12.89170,0.45561,-1.24054
1.00000,13.11121,0.41647,-1.29995
2.00000,13.75504,0.42185,-1.03252
1.00000,12.16808,0.33931,-0.97449
3.00000,12.20184,0.34845,-1.00702
1.00000,11.58842,0.38116,-1.04589
2.00000,11.65064,0.40392,-1.13204
4.00000,12.77550,0.32529,-0.82785
2.00000,14.28336,0.35580,-0.84135
2.00000,12.13451,0.40180,-1.18718
1.00000,11.99383,0.34517,-0.90456
1.00000,11.90589,0.40875,-1.08452
2.00000,13.03305,0.40606,-1.25571
5.00000,11.91211,0.33058,-0.89667
2.00000,11.71447,0.35240,-0.95585
1.00000,11.65627,0.36140,-0.98997
7.00000,11.88170,0.39200,-1.02667
1.00000,12.10978,0.33574,-0.87961
1.00000,11.81298,0.34159,-0.94398
11.00000,11.62145,0.39795,-1.11045
1.00000,11.89680,0.38305,-1.10367
4.00000,11.94378,0.38476,-1.11354
1.00000,11.62015,0.38040,-1.02557
8.00000,11.89388,0.33461,-0.90123
8.00000,11.66661,0.35951,-0.98451
2.00000,12.87195,0.31648,-0.93894
1.00000,11.96641,0.34238,-0.96894
4.00000,12.52036,0.41278,-1.25244
3.00000,12.00358,0.37013,-0.95654
2.00000,11.90740,0.38333,-0.99839
2.00000,11.92472,0.37862,-0.98401
2.00000,12.65412,0.33278,-0.97968
1.00000,13.31536,0.37744,-1.15861
1.00000,11.96526,0.42793,-1.17317
3.00000,11.72369,0.40637,-1.09906
2.00000,11.62471,0.40193,-1.11339
1.00000,12.51833,0.36526,-1.08112
3.00000,12.63085,0.43738,-1.34291
2.00000,12.69145,0.38340,-1.15405
1.00000,12.56889,0.39224,-1.18023
4.00000,11.65762,0.39944,-1.12516
3.00000,13.43277,0.45018,-1.16766
4.00000,13.61011,0.43685,-1.09620
5.00000,12.28318,0.43776,-1.18841
5.00000,12.27854,0.43864,-1.19463
4.00000,12.01262,0.40820,-1.19831
2.00000,11.97291,0.40808,-1.19410
1.00000,16.06988,0.31140,-1.00674
1.00000,13.46872,0.27896,-0.85666
2.00000,14.04218,0.26151,-0.69973
5.00000,11.97423,0.33317,-0.88803
2.00000,13.31646,0.37731,-0.91632
3.00000,11.92275,0.42374,-1.15458
3.00000,12.05850,0.43805,-1.25421
1.00000,12.19472,0.34377,-0.88817
6.00000,11.70875,0.40262,-1.14415
1.00000,11.68624,0.38563,-1.08887
4.00000,11.78558,0.38256,-1.09120
2.00000,11.59225,0.37853,-1.03801
3.00000,12.33205,0.30078,-0.81877
1.00000,12.34766,0.42759,-1.12748
4.00000,12.21825,0.44143,-1.22463
2.00000,11.94346,0.35710,-0.93151
1.00000,13.35410,0.36860,-0.89436
1.00000,11.90242,0.33034,-0.90110
1.00000,12.07200,0.31876,-0.86242
3.00000,11.60517,0.39320,-1.07228
2.00000,12.08913,0.31307,-0.86788
2.00000,11.81539,0.34894,-0.97539
1.00000,11.74034,0.35096,-0.96924
3.00000,12.40229,0.29521,-0.84759
3.00000,12.14941,0.41241,-1.22412
3.00000,13.41127,0.45696,-1.46253
5.00000,13.08139,0.33869,-1.01569
1.00000,12.27242,0.30777,-0.87802
4.00000,11.71390,0.38328,-1.01749
2.00000,11.77858,0.36743,-1.03806
2.00000,12.68545,0.45966,-1.30827
2.00000,13.08887,0.36295,-0.89015
1.00000,14.24613,0.45491,-1.15038
1.00000,11.97441,0.33777,-0.95347
5.00000,12.55233,0.38602,-1.15664
4.00000,12.01319,0.40927,-1.20179
1.00000,11.87086,0.40997,-1.18851
2.00000,12.39423,0.32984,-0.95753
1.00000,12.77025,0.32132,-0.94927
3.00000,13.56178,0.43006,-1.37658
3.00000,12.50892,0.39522,-1.18784
1.00000,11.77079,0.41586,-1.13869
2.00000,12.38834,0.44626,-1.23361
5.00000,12.44636,0.41227,-1.24576
1.00000,11.69712,0.40742,-1.10997
4.00000,11.81376,0.33979,-0.92380
1.00000,11.99631,0.33314,-0.93921
5.00000,12.15500,0.42362,-1.25913
2.00000,12.12400,0.38357,-1.12280
10.00000,11.64250,0.36384,-0.99551
1.00000,12.63282,0.39835,-1.00057
1.00000,12.98412,0.43945,-1.14012
4.00000,12.03440,0.38932,-1.13646
1.00000,12.59682,0.31506,-0.81914
4.00000,12.56549,0.28423,-0.78529
2.00000,12.85120,0.33399,-0.84015
4.00000,11.74610,0.41535,-1.14270
1.00000,11.75738,0.41663,-1.14788
2.00000,11.82861,0.42053,-1.15379
1.00000,11.82407,0.35514,-0.93874
2.00000,12.24680,0.42448,-1.27064
9.00000,12.12193,0.41031,-1.21488
2.00000,12.28101,0.31273,-0.89552
2.00000,12.23107,0.30407,-0.83361
1.00000,11.84433,0.37205,-1.06099
3.00000,12.21802,0.37563,-1.10100
1.00000,12.34385,0.39523,-1.00551
5.00000,11.96377,0.39479,-1.02878
4.00000,11.94824,0.43224,-1.22121
4.00000,11.59179,0.38028,-1.04631
1.00000,11.88792,0.33704,-0.90405
4.00000,12.03338,0.35209,-1.00789
1.00000,11.73649,0.34942,-0.95930
3.00000,12.30100,0.29893,-0.82224
1.00000,12.30036,0.30838,-0.82824
2.00000,11.78412,0.35385,-0.98951
7.00000,12.01253,0.33189,-0.88222
5.00000,11.75507,0.38779,-1.10529
1.00000,11.66503,0.38034,-1.06767
2.00000,12.27491,0.29898,-0.82776
3.00000,12.60870,0.30998,-0.90768
6.00000,12.34066,0.44529,-1.32432
1.00000,12.04843,0.31728,-0.88176
2.00000,12.33979,0.38057,-1.12557
7.00000,13.16142,0.33047,-0.99247
4.00000,11.84080,0.38955,-1.02268
4.00000,11.96482,0.43165,-1.20246
2.00000,13.08424,0.34058,-0.84429
3.00000,12.31521,0.44171,-1.31795
1.00000,13.17879,0.40882,-1.27344
1.00000,12.99940,0.36247,-1.09243
1.00000,13.50675,0.34309,-1.04459
1.00000,12.35678,0.31420,-0.83102
2.00000,11.64392,0.36354,-0.98966
1.00000,11.85777,0.37939,-0.99157
1.00000,11.80346,0.38995,-1.02757
2.00000,13.89369,0.46379,-1.21733
3.00000,11.60182,0.38626,-1.04820
6.00000,11.84081,0.40283,-1.16363
1.00000,13.21327,0.42115,-1.32345
3.00000,11.60305,0.37370,-1.02138
3.00000,11.95686,0.34181,-0.96601
5.00000,12.07892,0.31408,-0.86408
5.00000,11.90165,0.34283,-0.96374
1.00000,12.84666,0.30389,-0.79199
3.00000,13.82154,0.24801,-0.69074
7.00000,13.87538,0.24204,-0.68303
2.00000,12.11504,0.34721,-0.99722
2.00000,14.73423,0.31881,-0.76418
2.00000,12.44900,0.28878,-0.80006
1.00000,12.38729,0.30103,-0.86594
1.00000,12.28363,0.29885,-0.84454
1.00000,11.61782,0.40047,-1.10787
1.00000,11.75453,0.41788,-1.17826
1.00000,12.12271,0.38549,-1.12947
2.00000,12.61839,0.44682,-1.20868
2.00000,12.47731,0.30051,-0.80641
4.00000,12.31867,0.29473,-0.82395
7.00000,11.98863,0.40183,-1.17532
2.00000,11.74406,0.37679,-1.06671
4.00000,11.93951,0.35951,-0.93690
7.00000,11.85053,0.42334,-1.16767
2.00000,11.81514,0.35741,-0.94404
1.00000,12.53681,0.40159,-1.21274
3.00000,12.67816,0.39592,-1.19953
3.00000,12.87255,0.46169,-1.41104
5.00000,12.84319,0.46462,-1.33486
2.00000,12.21674,0.34694,-1.00290
2.00000,12.23655,0.33132,-0.86389
7.00000,11.62760,0.37874,-1.01935
1.00000,12.15832,0.34850,-1.00444
2.00000,13.10102,0.39135,-1.20232
2.00000,12.41787,0.39803,-1.19280
2.00000,12.08515,0.42609,-1.14503
3.00000,11.77059,0.37339,-1.05803
2.00000,14.30146,0.26814,-0.70153
3.00000,11.99127,0.33077,-0.92993
5.00000,11.77042,0.34459,-0.94378
3.00000,11.95193,0.38916,-1.01204
3.00000,12.06518,0.34799,-0.99631
1.00000,11.91232,0.37236,-0.96876
3.00000,13.93095,0.37042,-0.88185
3.00000,12.19382,0.41443,-1.08220
1.00000,14.74005,0.41187,-0.96887
5.00000,14.69850,0.39923,-0.93370
2.00000,13.67621,0.32888,-0.80560
8.00000,12.24355,0.33648,-0.87215
2.00000,13.26608,0.39892,-0.97628
2.00000,12.59288,0.44253,-1.18488
3.00000,12.31630,0.42029,-1.26364
1.00000,14.66329,0.49962,-1.49153
1.00000,11.90670,0.34669,-0.91503
1.00000,12.15670,0.31066,-0.87421
1.00000,12.24668,0.38477,-1.13495
3.00000,11.72707,0.41526,-1.15089
7.00000,11.68074,0.38830,-1.03742
1.00000,12.84169,0.45850,-1.40725
5.00000,11.99659,0.41801,-1.11508
4.00000,12.05034,0.43262,-1.18922
4.00000,11.72883,0.41457,-1.14380
2.00000,11.62919,0.37167,-1.02830
7.00000,12.12065,0.33731,-0.96448
1.00000,13.69986,0.36281,-1.11870
11.00000,12.16631,0.43481,-1.28629
2.00000,12.16759,0.43438,-1.28580
1.00000,11.62470,0.39862,-1.11307
1.00000,12.45633,0.34082,-0.99602
3.00000,11.61909,0.36902,-1.00636
5.00000,12.72938,0.45992,-1.30077
7.00000,12.75579,0.46114,-1.30944
8.00000,12.82978,0.45990,-1.28257
2.00000,13.24006,0.47536,-1.40571
1.00000,12.63297,0.39551,-1.19565
2.00000,11.89249,0.33670,-0.90299
1.00000,11.80431,0.38567,-1.01437
8.00000,11.66999,0.39233,-1.05261
2.00000,11.82835,0.38851,-1.11579
1.00000,12.37478,0.45137,-1.30102
2.00000,12.59931,0.45465,-1.27105
2.00000,11.72778,0.41491,-1.16926
1.00000,11.71017,0.41267,-1.16244
6.00000,12.32232,0.40315,-1.20515
1.00000,12.24987,0.40694,-1.21346
1.00000,15.42857,0.41626,-1.39259
3.00000,14.93095,0.42593,-1.41888
4.00000,16.97729,0.52525,-1.57650
3.00000,14.96482,0.48777,-1.65725
1.00000,16.23991,0.43776,-1.52326
3.00000,14.98161,0.46709,-1.59977
1.00000,15.00377,0.46729,-1.60178
2.00000,14.57201,0.47162,-1.58971
5.00000,15.24957,0.48983,-1.68417
5.00000,15.24124,0.48941,-1.68281
4.00000,12.98010,0.40000,-1.22988
5.00000,11.66005,0.37981,-1.06497
3.00000,11.60775,0.37444,-1.03134
1.00000,14.58090,0.49939,-1.51826
1.00000,13.71938,0.44588,-1.44672
1.00000,15.67416,0.51041,-1.50077
1.00000,13.15531,0.47198,-1.36147
7.00000,12.02705,0.37377,-1.08194
4.00000,11.97654,0.42916,-1.24606
13.00000,11.59011,0.38031,-1.03879
4.00000,11.69845,0.37045,-1.03821
1.00000,13.75334,0.48323,-1.39691
1.00000,13.58618,0.44913,-1.45030
4.00000,13.23380,0.44415,-1.40989
1.00000,11.70708,0.35362,-0.97085
1.00000,12.98661,0.25395,-0.76851
1.00000,12.99679,0.25498,-0.77256
12.00000,14.31328,0.18106,-0.67007
1.00000,14.26598,0.19617,-0.63136
13.00000,14.40238,0.19379,-0.62527
1.00000,13.68213,0.33091,-0.80900
4.00000,11.97791,0.41904,-1.22670
4.00000,12.28168,0.44662,-1.30762
3.00000,12.71519,0.43981,-1.35717
1.00000,13.22041,0.41201,-1.28796
2.00000,12.86452,0.25677,-0.74918
5.00000,13.07333,0.27591,-0.74728
2.00000,14.61030,0.20254,-0.62668
3.00000,14.63937,0.20181,-0.62535
2.00000,13.52248,0.21667,-0.68015
13.00000,13.78363,0.19581,-0.66173
1.00000,13.78343,0.19587,-0.66143
2.00000,14.73809,0.22257,-0.64210
1.00000,14.16981,0.23858,-0.67139
4.00000,13.92603,0.28983,-0.89859
2.00000,12.42246,0.43865,-1.17848
4.00000,12.18231,0.37736,-1.10483
3.00000,12.13173,0.38359,-0.98352
2.00000,12.63481,0.37070,-0.92504
2.00000,12.04346,0.34736,-0.90477
1.00000,12.60356,0.34204,-0.86477
3.00000,12.95212,0.32273,-0.81701
1.00000,14.87249,0.39966,-1.30081
2.00000,13.19888,0.44221,-1.40097
6.00000,12.13023,0.36008,-1.04180
3.00000,13.60961,0.44393,-1.43297
1.00000,14.72133,0.43051,-1.43116
3.00000,14.69016,0.48973,-1.63279
3.00000,15.01416,0.47509,-1.62989
4.00000,13.94210,0.46655,-1.52981
1.00000,12.27337,0.44435,-1.23871
2.00000,13.11483,0.26007,-0.72941
2.00000,13.32118,0.30250,-0.77328
1.00000,12.55384,0.32245,-0.83258
2.00000,12.23177,0.31366,-0.89436
1.00000,13.23014,0.47423,-1.37874
4.00000,13.45660,0.43627,-1.39518
3.00000,12.95156,0.46862,-1.38287
1.00000,13.09597,0.46987,-1.34483
1.00000,12.21024,0.44411,-1.29239
2.00000,11.92031,0.43032,-1.22532
2.00000,11.62186,0.38288,-1.03203
2.00000,11.61926,0.36891,-1.00735
3.00000,11.62955,0.39305,-1.06361
5.00000,12.47738,0.39695,-1.19237
2.00000,12.59548,0.35176,-1.03875
1.00000,12.45457,0.35842,-1.05447
8.00000,12.58307,0.37809,-1.12955
1.00000,12.56431,0.37482,-1.11695
1.00000,11.74017,0.40480,-1.15547
6.00000,11.81969,0.42314,-1.20007
5.00000,11.71181,0.41401,-1.16051
1.00000,11.78121,0.36034,-0.95370
4.00000,12.12633,0.41331,-1.08293
4.00000,11.66453,0.38624,-1.08733
7.00000,11.87470,0.42586,-1.18030
1.00000,11.94396,0.40056,-1.16704
4.00000,12.06721,0.37635,-1.09373
2.00000,12.99977,0.27656,-0.83214
5.00000,12.40742,0.36772,-1.08406
2.00000,12.57886,0.42199,-1.08702
1.00000,14.08091,0.24333,-0.67862
2.00000,11.84592,0.38955,-1.02219
1.00000,12.24853,0.36148,-0.92157
3.00000,14.51012,0.40463,-0.95386
3.00000,13.38909,0.28256,-0.74386
1.00000,13.30237,0.28239,-0.74648
8.00000,12.17515,0.34289,-0.98683
1.00000,13.48476,0.36850,-1.13195
2.00000,12.47122,0.39990,-1.20274
10.00000,11.59731,0.39460,-1.08754
4.00000,11.59780,0.39435,-1.08985
3.00000,11.61552,0.37100,-1.01928
4.00000,11.93030,0.35384,-1.00555
2.00000,12.03355,0.37387,-1.08275
2.00000,11.97099,0.36408,-1.04426
1.00000,12.22592,0.35377,-1.02631
4.00000,12.28783,0.35764,-1.04297
1.00000,12.89580,0.39112,-1.19226
4.00000,12.49256,0.44596,-1.34836
2.00000,12.37233,0.44897,-1.32741
2.00000,12.90570,0.43338,-1.35079
1.00000,13.72702,0.38834,-1.21551
2.00000,12.93645,0.41753,-1.05085
1.00000,15.10583,0.50438,-1.48969
6.00000,15.85943,0.49621,-1.74324
4.00000,11.64160,0.39665,-1.07457
3.00000,12.00912,0.39769,-1.16318
1.00000,12.01863,0.43176,-1.18927
1.00000,12.82964,0.32403,-0.82367
1.00000,12.31378,0.30340,-0.82252
1.00000,12.42033,0.31922,-0.83433
1.00000,11.74149,0.35015,-0.94528
2.00000,11.92594,0.40796,-1.18888
2.00000,13.63287,0.47908,-1.50851
2.00000,14.18861,0.48338,-1.57859
1.00000,14.43876,0.44968,-1.50114
2.00000,14.91124,0.46310,-1.58044
2.00000,14.20961,0.47716,-1.57519
1.00000,14.67859,0.46081,-1.55853
4.00000,16.95931,0.52665,-1.77270
5.00000,16.37268,0.51945,-1.74814
1.00000,16.33372,0.51897,-1.74586
11.00000,16.37641,0.48940,-1.76227
4.00000,16.14431,0.44717,-1.56590
2.00000,16.98508,0.39039,-1.31935
1.00000,12.99596,0.41568,-1.29084
5.00000,11.94064,0.42963,-1.23694
2.00000,12.48256,0.43965,-1.33499
3.00000,12.41728,0.44158,-1.33167
6.00000,12.46395,0.45004,-1.34630
5.00000,12.35480,0.43472,-1.30956
11.00000,12.08313,0.42095,-1.24405
4.00000,12.08853,0.43885,-1.26723
1.00000,11.64015,0.39233,-1.10160
2.00000,12.39178,0.36849,-1.08590
2.00000,11.68467,0.39281,-1.11160
1.00000,13.49786,0.36169,-1.10798
3.00000,13.78088,0.26821,-0.83938
1.00000,13.67951,0.22482,-0.67457
1.00000,12.86189,0.40879,-1.25747
1.00000,11.92172,0.42448,-1.22981
3.00000,11.95243,0.33509,-0.94127
2.00000,11.59000,0.38381,-1.04663
8.00000,11.62574,0.37088,-1.00284
1.00000,12.34787,0.30853,-0.82461
3.00000,12.37944,0.36262,-1.06493
2.00000,12.51478,0.31384,-0.91436
1.00000,12.19411,0.33716,-0.96912
3.00000,11.82991,0.42158,-1.16068
2.00000,13.86587,0.48596,-1.41686
1.00000,16.08569,0.25722,-0.65587
1.00000,13.30013,0.29472,-0.89278
1.00000,12.04750,0.37016,-1.07089
6.00000,12.07830,0.37049,-1.07415
3.00000,12.24600,0.40817,-1.21741
2.00000,13.00784,0.24625,-0.73813
2.00000,12.27063,0.30811,-0.83068
3.00000,11.90352,0.39874,-1.04715
1.00000,14.54436,0.36171,-0.84749
5.00000,14.53874,0.36343,-0.85126
5.00000,12.46157,0.38672,-0.97444
1.00000,11.83337,0.36934,-0.96810
1.00000,11.77055,0.34760,-0.93589
7.00000,11.67587,0.35763,-0.97626
1.00000,12.03435,0.36790,-1.06214
4.00000,12.60766,0.32553,-0.95489
1.00000,11.70385,0.40486,-1.14881
2.00000,11.80531,0.41424,-1.18969
6.00000,12.21098,0.30757,-0.86999
1.00000,11.97805,0.34819,-0.99015
3.00000,13.00688,0.34384,-1.02963
2.00000,15.20069,0.36596,-1.17362
1.00000,11.94946,0.41648,-1.21639
2.00000,12.23082,0.31273,-0.83887
4.00000,12.21623,0.31738,-0.84532
1.00000,11.97970,0.37726,-0.97629
6.00000,12.31049,0.29527,-0.82617
1.00000,12.81740,0.34777,-1.03511
1.00000,12.06860,0.36756,-1.06338
1.00000,12.55273,0.36114,-1.06854
4.00000,12.41767,0.44186,-1.33224
11.00000,11.62833,0.39376,-1.06662
4.00000,13.23054,0.27129,-0.82838
3.00000,12.69417,0.27642,-0.81301
1.00000,14.93136,0.25952,-0.67810
2.00000,13.66248,0.27159,-0.72194
2.00000,12.09876,0.41780,-1.10407
1.00000,11.98089,0.41999,-1.22954
6.00000,11.98789,0.41010,-1.20191
2.00000,12.23078,0.41462,-1.23810
1.00000,12.33792,0.43740,-1.31384
1.00000,15.16977,0.50675,-1.52767
1.00000,14.61963,0.48040,-1.61582
1.00000,13.52048,0.38446,-1.19286
1.00000,13.12556,0.47061,-1.34837
1.00000,13.22085,0.45980,-1.45258
2.00000,14.94390,0.37565,-1.20425
2.00000,14.83480,0.44982,-1.52145
3.00000,14.84551,0.45097,-1.52688
4.00000,12.70760,0.44157,-1.36149
1.00000,11.87662,0.41301,-1.19770
5.00000,12.51778,0.45489,-1.29267
1.00000,12.51774,0.45489,-1.29264
1.00000,12.03894,0.43717,-1.24729
3.00000,12.57313,0.45757,-1.31575
4.00000,12.80512,0.30377,-0.89885
1.00000,12.79507,0.32080,-0.94874
3.00000,12.64238,0.38027,-1.14030
2.00000,13.40167,0.31299,-0.94773
1.00000,13.95510,0.26507,-0.83672
2.00000,12.15270,0.31334,-0.84793
2.00000,12.30367,0.30779,-0.88103
4.00000,12.04652,0.41988,-1.23704
1.00000,12.79292,0.45763,-1.26772
1.00000,11.97502,0.37667,-0.97508
1.00000,12.78366,0.32791,-0.83199
2.00000,12.41904,0.32662,-0.84592
3.00000,11.64882,0.36595,-0.98758
1.00000,11.78727,0.40969,-1.17594
4.00000,11.89361,0.39914,-1.15755
7.00000,11.84277,0.42193,-1.20947
2.00000,11.68103,0.40239,-1.13791
6.00000,11.70718,0.36664,-1.02569
1.00000,12.16711,0.35769,-1.03598
2.00000,12.01828,0.40377,-1.18437
1.00000,15.89553,0.27411,-0.90056
1.00000,12.55698,0.45752,-1.33318
13.00000,12.13199,0.43276,-1.17702
5.00000,13.26375,0.35884,-0.87546
7.00000,12.07935,0.31702,-0.86069
5.00000,13.00304,0.31364,-0.93570
2.00000,12.67904,0.40098,-1.00661
2.00000,12.26878,0.33209,-0.95737
6.00000,12.78913,0.28517,-0.84514
1.00000,12.32913,0.37394,-1.10155
3.00000,15.59965,0.29138,-0.94033
1.00000,13.53579,0.21956,-0.67936
1.00000,13.80902,0.25651,-0.81215
2.00000,12.45084,0.29101,-0.83805
4.00000,11.84661,0.38594,-1.01115
1.00000,11.96230,0.43195,-1.20666
1.00000,12.84690,0.33495,-0.99473
1.00000,12.12517,0.31436,-0.88460
3.00000,12.58331,0.28594,-0.83377
2.00000,12.74798,0.26977,-0.79647
7.00000,11.80496,0.34043,-0.92824
2.00000,12.84513,0.43717,-1.13776
4.00000,12.31333,0.39731,-1.01374
5.00000,12.59546,0.38511,-0.96374
1.00000,11.92490,0.32795,-0.90253
2.00000,11.98631,0.32513,-0.87962
5.00000,11.93639,0.34489,-0.97484
2.00000,11.93627,0.34439,-0.97309
1.00000,11.83006,0.41341,-1.11436
1.00000,11.79249,0.41887,-1.19357
3.00000,13.59773,0.22731,-0.68005
3.00000,13.13733,0.29421,-0.88555
8.00000,13.15423,0.29433,-0.88650
2.00000,12.01133,0.31981,-0.87904
6.00000,12.03848,0.32653,-0.87303
2.00000,11.98660,0.32526,-0.90717
4.00000,11.74848,0.34726,-0.94981
7.00000,11.83663,0.34193,-0.91737
10.00000,11.77604,0.37707,-1.07137
1.00000,11.64013,0.40387,-1.11108
1.00000,11.64942,0.38236,-1.02469
1.00000,12.12240,0.31934,-0.85633
1.00000,12.09554,0.31958,-0.85966
2.00000,12.99324,0.28368,-0.85105
2.00000,13.06579,0.45817,-1.43400
3.00000,13.05613,0.45787,-1.43247
1.00000,13.14616,0.47224,-1.36894
1.00000,13.81979,0.32876,-0.80165
6.00000,14.19012,0.34929,-0.83054
6.00000,12.97045,0.46635,-1.32635
1.00000,12.73020,0.45874,-1.28773
4.00000,12.62538,0.37345,-1.11503
2.00000,11.71507,0.36608,-0.97422
2.00000,11.74254,0.36175,-0.96150
6.00000,12.24961,0.31753,-0.90882
1.00000,12.77266,0.29791,-0.78705
3.00000,13.23344,0.28076,-0.74683
2.00000,12.01868,0.36239,-1.04205
2.00000,12.69782,0.27229,-0.79968
1.00000,12.06607,0.42902,-1.26146
1.00000,11.95296,0.43255,-1.22713
2.00000,11.79569,0.39888,-1.14599
2.00000,12.19258,0.42349,-1.26253
3.00000,12.34433,0.43788,-1.18206
1.00000,13.61502,0.48036,-1.50028
10.00000,13.47482,0.41373,-1.30669
2.00000,13.10413,0.41304,-1.28628
2.00000,12.98961,0.42721,-1.33400
3.00000,11.79996,0.41812,-1.14539
2.00000,12.10649,0.33888,-0.96868
2.00000,11.66374,0.36889,-1.02624
3.00000,12.88584,0.30658,-0.91046
6.00000,11.62340,0.40146,-1.11386
3.00000,11.65220,0.40500,-1.13374
1.00000,11.72629,0.41444,-1.14395
2.00000,11.65754,0.40751,-1.13366
5.00000,11.65677,0.40739,-1.13326
1.00000,11.73435,0.35567,-0.95235
1.00000,12.10898,0.43849,-1.27611
2.00000,12.45594,0.40974,-1.23737
1.00000,12.31069,0.37036,-1.08799
1.00000,11.85761,0.37152,-1.06042
1.00000,12.28379,0.30421,-0.86661
5.00000,13.24759,0.26321,-0.72641
9.00000,12.91399,0.29887,-0.88961
2.00000,13.64909,0.22296,-0.67464
3.00000,13.70244,0.20394,-0.66441
4.00000,12.66178,0.35164,-1.04133
1.00000,13.82980,0.48728,-1.47440
1.00000,12.27716,0.43865,-1.19491
1.00000,11.61925,0.40079,-1.10892
3.00000,11.69744,0.36683,-0.97852
2.00000,12.06003,0.36836,-1.06554
1.00000,12.65565,0.40844,-1.24482
2.00000,11.89624,0.42004,-1.13797
8.00000,13.30220,0.39736,-0.97043
1.00000,12.17928,0.35978,-0.92161
2.00000,11.75452,0.41403,-1.13186
4.00000,12.13384,0.30926,-0.85843
1.00000,12.26334,0.30188,-0.82826
3.00000,12.04812,0.31865,-0.88926
1.00000,12.95997,0.31844,-0.80970
1.00000,12.88312,0.38123,-0.94150
2.00000,11.90597,0.41450,-1.10930
1.00000,11.95152,0.41653,-1.11326
4.00000,12.18807,0.35551,-0.91191
2.00000,13.06161,0.28079,-0.84625
1.00000,13.30444,0.36497,-1.11282
1.00000,11.59019,0.38782,-1.07114
5.00000,11.80462,0.39749,-1.05261
2.00000,12.08387,0.32426,-0.86558
1.00000,12.04116,0.32342,-0.90845
2.00000,12.35924,0.29488,-0.84076
2.00000,11.62516,0.38728,-1.04463
1.00000,11.72607,0.38895,-1.03318
9.00000,12.34841,0.43709,-1.17697
3.00000,12.49275,0.44658,-1.22122
1.00000,12.59067,0.44834,-1.22185
1.00000,14.09764,0.35814,-0.85073
1.00000,13.74797,0.29177,-0.74585
4.00000,11.81853,0.33911,-0.93087
3.00000,12.22222,0.30630,-0.86655
