VARNAMES:,ROW,zMIN,zMAX,z,MUDIF,MUDIFERR,MUREF,NFIT,name,sim_num,muopt,muopt_num,fitopt,fitopt_num,ol_ref,w_ref
ROW:,18,0.76050,0.87650,0.80890,-0.06460,0.02590,43.52210,72,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_hm_survcal,42,,
ROW:,19,0.87650,1.01910,0.94640,-0.05680,0.04250,43.93810,30,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_hm_survcal,42,,
ROW:,20,1.01910,1.20000,1.03950,-0.08780,0.06350,44.18730,11,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_hm_survcal,42,,
ROW:,1,0.01000,0.03050,0.02090,0.08210,0.02090,34.79550,72,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,2,0.03050,0.05240,0.03820,0.04010,0.02090,36.12970,44,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,3,0.05240,0.07570,0.05920,0.07050,0.04170,37.11570,9,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,4,0.07570,0.10060,0.08460,0.00000,999.00000,37.93200,0,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,5,0.10060,0.12730,0.11050,-0.21330,0.13270,38.54970,2,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,6,0.12730,0.15610,0.14250,-0.03430,0.06310,39.14700,3,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,7,0.15610,0.18720,0.17180,-0.12420,0.04440,39.59200,6,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,8,0.18720,0.22090,0.20560,0.05660,0.03030,40.02620,16,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,9,0.22090,0.25770,0.23790,0.00370,0.04240,40.38310,10,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,10,0.25770,0.29810,0.27270,0.12930,0.04530,40.72030,11,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,11,0.29810,0.34260,0.32770,0.01130,0.02090,41.17910,43,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,12,0.34260,0.39200,0.36310,0.02930,0.02300,41.43860,40,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,13,0.39200,0.44730,0.42210,0.04630,0.02230,41.82290,41,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,14,0.44730,0.50980,0.47760,0.00920,0.02130,42.14120,56,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,15,0.50980,0.58110,0.54300,-0.02490,0.01850,42.47430,87,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,16,0.58110,0.66360,0.62340,0.00030,0.01980,42.83510,101,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,17,0.66360,0.76050,0.70680,-0.03630,0.01940,43.16540,111,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,18,0.76050,0.87650,0.80890,-0.06450,0.02590,43.52200,72,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,19,0.87650,1.01910,0.94630,-0.05650,0.04250,43.93810,30,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,20,1.01910,1.20000,1.03950,-0.08790,0.06350,44.18730,11,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_in_survcal,43,,
ROW:,1,0.01000,0.03050,0.02110,0.08520,0.02130,34.81400,69,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,2,0.03050,0.05240,0.03830,0.04260,0.02070,36.14100,45,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,3,0.05240,0.07570,0.05940,0.06380,0.04090,37.12560,9,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,4,0.07570,0.10060,0.08460,0.00000,999.00000,37.93200,0,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,5,0.10060,0.12730,0.11050,-0.21300,0.13260,38.54970,2,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,6,0.12730,0.15610,0.14250,-0.03440,0.06330,39.14690,3,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,7,0.15610,0.18720,0.17170,-0.12400,0.04460,39.59190,6,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,8,0.18720,0.22090,0.20560,0.05640,0.03040,40.02630,16,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,9,0.22090,0.25770,0.23790,0.00360,0.04260,40.38320,10,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,10,0.25770,0.29810,0.27280,0.12970,0.04550,40.72050,11,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,11,0.29810,0.34260,0.32770,0.01140,0.02090,41.17910,43,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,12,0.34260,0.39200,0.36310,0.02940,0.02300,41.43860,40,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,13,0.39200,0.44730,0.42210,0.04590,0.02240,41.82300,41,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,14,0.44730,0.50980,0.47760,0.00950,0.02140,42.14120,56,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,15,0.50980,0.58110,0.54300,-0.02490,0.01850,42.47430,87,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,16,0.58110,0.66360,0.62340,0.00010,0.01990,42.83510,101,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,17,0.66360,0.76050,0.70680,-0.03660,0.01940,43.16540,111,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,18,0.76050,0.87650,0.80900,-0.06460,0.02590,43.52220,72,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,19,0.87650,1.01910,0.94640,-0.05700,0.04250,43.93810,30,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,20,1.01910,1.20000,1.03950,-0.08710,0.06350,44.18730,11,CFIELD,1,DEFAULT,0,lowz_CFAK_WAVE_jo_survcal,44,,
ROW:,1,0.01000,0.03050,0.02110,0.08380,0.02130,34.81460,69,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,2,0.03050,0.05240,0.03830,0.04230,0.02070,36.14110,45,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,3,0.05240,0.07570,0.05940,0.06290,0.04090,37.12550,9,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,4,0.07570,0.10060,0.08460,0.00000,999.00000,37.93200,0,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,5,0.10060,0.12730,0.11050,-0.21290,0.13260,38.54970,2,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,6,0.12730,0.15610,0.14250,-0.03410,0.06330,39.14690,3,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,7,0.15610,0.18720,0.17170,-0.12380,0.04460,39.59190,6,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,8,0.18720,0.22090,0.20560,0.05660,0.03040,40.02630,16,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,9,0.22090,0.25770,0.23790,0.00370,0.04260,40.38320,10,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,10,0.25770,0.29810,0.27280,0.13000,0.04550,40.72050,11,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,11,0.29810,0.34260,0.32770,0.01160,0.02090,41.17910,43,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,12,0.34260,0.39200,0.36310,0.02950,0.02300,41.43860,40,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,13,0.39200,0.44730,0.42210,0.04600,0.02240,41.82300,41,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,14,0.44730,0.50980,0.47760,0.00970,0.02140,42.14120,56,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,15,0.50980,0.58110,0.54300,-0.02470,0.01850,42.47430,87,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,16,0.58110,0.66360,0.62340,0.00030,0.01990,42.83510,101,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,17,0.66360,0.76050,0.70680,-0.03640,0.01940,43.16540,111,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,18,0.76050,0.87650,0.80900,-0.06440,0.02590,43.52220,72,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,19,0.87650,1.01910,0.94640,-0.05680,0.04250,43.93810,30,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,20,1.01910,1.20000,1.03950,-0.08680,0.06350,44.18730,11,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_p_survcal,45,,
ROW:,1,0.01000,0.03050,0.02120,0.08390,0.02140,34.82890,68,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,2,0.03050,0.05240,0.03830,0.04300,0.02070,36.14110,45,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,3,0.05240,0.07570,0.05940,0.06460,0.04090,37.12570,9,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,4,0.07570,0.10060,0.08460,0.00000,999.00000,37.93200,0,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,5,0.10060,0.12730,0.11050,-0.21290,0.13280,38.54970,2,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,6,0.12730,0.15610,0.14250,-0.03420,0.06340,39.14690,3,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,7,0.15610,0.18720,0.17180,-0.12390,0.04460,39.59200,6,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,8,0.18720,0.22090,0.20560,0.05670,0.03040,40.02630,16,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,9,0.22090,0.25770,0.23790,0.00380,0.04260,40.38320,10,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,10,0.25770,0.29810,0.27280,0.12980,0.04550,40.72040,11,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,11,0.29810,0.34260,0.32770,0.01160,0.02090,41.17910,43,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,12,0.34260,0.39200,0.36310,0.02950,0.02300,41.43860,40,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,13,0.39200,0.44730,0.42210,0.04620,0.02240,41.82290,41,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,14,0.44730,0.50980,0.47760,0.00950,0.02140,42.14120,56,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,15,0.50980,0.58110,0.54300,-0.02470,0.01850,42.47430,87,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,16,0.58110,0.66360,0.62340,0.00040,0.01990,42.83510,101,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,17,0.66360,0.76050,0.70680,-0.03630,0.01940,43.16540,111,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,18,0.76050,0.87650,0.80900,-0.06440,0.02590,43.52220,72,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,19,0.87650,1.01910,0.94640,-0.05660,0.04250,43.93810,30,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,20,1.01910,1.20000,1.03950,-0.08720,0.06350,44.18730,11,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_q_survcal,46,,
ROW:,1,0.01000,0.03050,0.02120,0.08720,0.02150,34.82140,68,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,2,0.03050,0.05240,0.03830,0.04330,0.02070,36.14080,45,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,3,0.05240,0.07570,0.05940,0.06460,0.04090,37.12560,9,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,4,0.07570,0.10060,0.08460,0.00000,999.00000,37.93200,0,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,5,0.10060,0.12730,0.11050,-0.21320,0.13270,38.54970,2,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,6,0.12730,0.15610,0.14250,-0.03460,0.06340,39.14690,3,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,7,0.15610,0.18720,0.17170,-0.12410,0.04470,39.59190,6,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,8,0.18720,0.22090,0.20560,0.05630,0.03050,40.02630,16,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,9,0.22090,0.25770,0.23790,0.00340,0.04270,40.38320,10,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,10,0.25770,0.29810,0.27280,0.12950,0.04550,40.72050,11,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,11,0.29810,0.34260,0.32770,0.01120,0.02100,41.17910,43,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,12,0.34260,0.39200,0.36310,0.02920,0.02310,41.43860,40,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,13,0.39200,0.44730,0.42210,0.04580,0.02240,41.82300,41,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,14,0.44730,0.50980,0.47760,0.00930,0.02140,42.14120,56,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,15,0.50980,0.58110,0.54300,-0.02500,0.01850,42.47430,87,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,16,0.58110,0.66360,0.62340,-0.00000,0.01990,42.83510,101,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,17,0.66360,0.76050,0.70680,-0.03670,0.01940,43.16540,111,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,18,0.76050,0.87650,0.80900,-0.06480,0.02590,43.52220,72,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,19,0.87650,1.01910,0.94640,-0.05710,0.04250,43.93810,30,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,20,1.01910,1.20000,1.03950,-0.08730,0.06350,44.18730,11,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_r_survcal,47,,
ROW:,1,0.01000,0.03050,0.02110,0.08520,0.02130,34.81400,69,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,2,0.03050,0.05240,0.03830,0.04260,0.02070,36.14100,45,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,3,0.05240,0.07570,0.05940,0.06380,0.04090,37.12560,9,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,4,0.07570,0.10060,0.08460,0.00000,999.00000,37.93200,0,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,5,0.10060,0.12730,0.11050,-0.21300,0.13260,38.54970,2,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,6,0.12730,0.15610,0.14250,-0.03440,0.06330,39.14690,3,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,7,0.15610,0.18720,0.17170,-0.12400,0.04460,39.59190,6,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,8,0.18720,0.22090,0.20560,0.05640,0.03040,40.02630,16,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,9,0.22090,0.25770,0.23790,0.00360,0.04260,40.38320,10,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,10,0.25770,0.29810,0.27280,0.12970,0.04550,40.72050,11,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,11,0.29810,0.34260,0.32770,0.01140,0.02090,41.17910,43,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,12,0.34260,0.39200,0.36310,0.02940,0.02300,41.43860,40,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,13,0.39200,0.44730,0.42210,0.04590,0.02240,41.82300,41,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,14,0.44730,0.50980,0.47760,0.00950,0.02140,42.14120,56,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,15,0.50980,0.58110,0.54300,-0.02490,0.01850,42.47430,87,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,16,0.58110,0.66360,0.62340,0.00010,0.01990,42.83510,101,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,17,0.66360,0.76050,0.70680,-0.03660,0.01940,43.16540,111,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,18,0.76050,0.87650,0.80900,-0.06460,0.02590,43.52220,72,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,19,0.87650,1.01910,0.94640,-0.05700,0.04250,43.93810,30,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,20,1.01910,1.20000,1.03950,-0.08710,0.06350,44.18730,11,CFIELD,1,DEFAULT,0,lowz_CFAF_ZP_s_survcal,48,,
ROW:,1,0.01000,0.03050,0.02120,0.08360,0.02140,34.82890,68,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,2,0.03050,0.05240,0.03830,0.04210,0.02060,36.13950,45,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,3,0.05240,0.07570,0.05940,0.06390,0.04090,37.12570,9,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,4,0.07570,0.10060,0.08460,0.00000,999.00000,37.93200,0,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,5,0.10060,0.12730,0.11050,-0.21280,0.13280,38.54970,2,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,6,0.12730,0.15610,0.14250,-0.03410,0.06340,39.14690,3,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,7,0.15610,0.18720,0.17170,-0.12370,0.04470,39.59200,6,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,8,0.18720,0.22090,0.20560,0.05680,0.03050,40.02630,16,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,9,0.22090,0.25770,0.23790,0.00390,0.04260,40.38320,10,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,10,0.25770,0.29810,0.27280,0.13000,0.04550,40.72050,11,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,11,0.29810,0.34260,0.32770,0.01170,0.02100,41.17910,43,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,12,0.34260,0.39200,0.36310,0.02970,0.02310,41.43860,40,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,13,0.39200,0.44730,0.42210,0.04630,0.02240,41.82300,41,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,14,0.44730,0.50980,0.47760,0.00970,0.02140,42.14120,56,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,15,0.50980,0.58110,0.54300,-0.02460,0.01850,42.47430,87,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,16,0.58110,0.66360,0.62340,0.00050,0.01990,42.83510,101,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,17,0.66360,0.76050,0.70680,-0.03620,0.01940,43.16540,111,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,18,0.76050,0.87650,0.80900,-0.06430,0.02590,43.52220,72,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,19,0.87650,1.01910,0.94640,-0.05660,0.04250,43.93810,30,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,20,1.01910,1.20000,1.03950,-0.08700,0.06350,44.18730,11,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_p_survcal,49,,
ROW:,1,0.01000,0.03050,0.02120,0.08320,0.02140,34.82900,68,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,2,0.03050,0.05240,0.03830,0.04300,0.02070,36.14110,45,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,3,0.05240,0.07570,0.05940,0.06400,0.04090,37.12560,9,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,4,0.07570,0.10060,0.08460,0.00000,999.00000,37.93200,0,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,5,0.10060,0.12730,0.11050,-0.21290,0.13270,38.54970,2,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,6,0.12730,0.15610,0.14250,-0.03400,0.06340,39.14690,3,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,7,0.15610,0.18720,0.17180,-0.12390,0.04460,39.59200,6,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,8,0.18720,0.22090,0.20560,0.05670,0.03040,40.02630,16,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,9,0.22090,0.25770,0.23790,0.00390,0.04260,40.38320,10,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,10,0.25770,0.29810,0.27280,0.12990,0.04550,40.72040,11,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,11,0.29810,0.34260,0.32770,0.01160,0.02090,41.17910,43,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,12,0.34260,0.39200,0.36310,0.02960,0.02300,41.43860,40,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,13,0.39200,0.44730,0.42210,0.04630,0.02240,41.82300,41,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,14,0.44730,0.50980,0.47760,0.00960,0.02140,42.14120,56,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,15,0.50980,0.58110,0.54300,-0.02460,0.01850,42.47430,87,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,16,0.58110,0.66360,0.62340,0.00040,0.01990,42.83510,101,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,17,0.66360,0.76050,0.70680,-0.03620,0.01940,43.16540,111,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,18,0.76050,0.87650,0.80900,-0.06420,0.02590,43.52220,72,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,19,0.87650,1.01910,0.94640,-0.05650,0.04250,43.93810,30,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,20,1.01910,1.20000,1.03950,-0.08700,0.06350,44.18730,11,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_q_survcal,50,,
ROW:,1,0.01000,0.03050,0.02120,0.08300,0.02140,34.82800,68,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,2,0.03050,0.05240,0.03830,0.04280,0.02070,36.14100,45,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,3,0.05240,0.07570,0.05940,0.06360,0.04090,37.12560,9,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,4,0.07570,0.10060,0.08460,0.00000,999.00000,37.93200,0,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,5,0.10060,0.12730,0.11050,-0.21280,0.13280,38.54970,2,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,6,0.12730,0.15610,0.14250,-0.03400,0.06340,39.14690,3,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,7,0.15610,0.18720,0.17180,-0.12380,0.04470,39.59200,6,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,8,0.18720,0.22090,0.20560,0.05680,0.03050,40.02630,16,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,9,0.22090,0.25770,0.23790,0.00390,0.04260,40.38320,10,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
ROW:,10,0.25770,0.29810,0.27280,0.13000,0.04550,40.72050,11,CFIELD,1,DEFAULT,0,lowz_CFAF_WAVE_r_survcal,51,,
