VARNAMES:,ROW,zMIN,zMAX,z,MUDIF,MUDIFERR,MUREF,NFIT,name,sim_num,muopt,muopt_num,fitopt,fitopt_num,ol_ref,w_ref
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,3,0.05240,0.07570,0.06640,-1.63940,0.90470,37.37770,1,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,5,0.10060,0.12730,0.11070,-1.68860,0.53350,38.55400,3,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,6,0.12730,0.15610,0.14440,-1.53770,0.29540,39.17870,10,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,7,0.15610,0.18720,0.17130,-0.01990,0.04570,39.58510,17,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,8,0.18720,0.22090,0.20690,-0.00950,0.03220,40.04180,32,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,9,0.22090,0.25770,0.23610,0.04260,0.02040,40.36440,51,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,10,0.25770,0.29810,0.27810,0.05270,0.01810,40.76900,77,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,11,0.29810,0.34260,0.32330,0.04000,0.01350,41.14570,122,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,12,0.34260,0.39200,0.36400,0.04630,0.01310,41.44480,135,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,13,0.39200,0.44730,0.42190,0.04780,0.01360,41.82140,145,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,14,0.44730,0.50980,0.47520,0.02250,0.01220,42.12780,190,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,15,0.50980,0.58110,0.54450,-0.00480,0.01150,42.48150,256,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,16,0.58110,0.66360,0.62240,0.01430,0.01180,42.83090,312,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,17,0.66360,0.76050,0.70410,-0.01820,0.01370,43.15550,249,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,18,0.76050,0.87650,0.81090,-0.01590,0.01750,43.52860,209,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,19,0.87650,1.01910,0.93780,-0.01220,0.03020,43.91400,57,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,20,1.01910,1.20000,1.04840,-0.02900,0.04670,44.21010,19,5YR,1,DEFAULT,0,DEFAULT,0,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,3,0.05240,0.07570,0.06850,0.00000,999.00000,37.44950,0,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,4,0.07570,0.10060,0.08970,0.00000,999.00000,38.06720,0,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,5,0.10060,0.12730,0.11000,-1.10750,0.42900,38.53910,4,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,6,0.12730,0.15610,0.14440,-1.42800,0.30950,39.17860,9,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,7,0.15610,0.18720,0.17200,-0.00610,0.04090,39.59520,18,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,8,0.18720,0.22090,0.20690,-0.01240,0.03270,40.04180,33,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,9,0.22090,0.25770,0.23640,0.04490,0.02050,40.36700,52,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,10,0.25770,0.29810,0.27760,0.04380,0.01750,40.76400,78,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,11,0.29810,0.34260,0.32340,0.03740,0.01360,41.14590,122,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,12,0.34260,0.39200,0.36420,0.03930,0.01280,41.44670,137,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,13,0.39200,0.44730,0.42200,0.04840,0.01350,41.82200,146,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,14,0.44730,0.50980,0.47550,0.02520,0.01240,42.12940,192,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,15,0.50980,0.58110,0.54470,-0.00620,0.01140,42.48230,259,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,16,0.58110,0.66360,0.62210,0.01350,0.01190,42.82970,315,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,17,0.66360,0.76050,0.70500,-0.01740,0.01380,43.15860,248,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,18,0.76050,0.87650,0.81150,-0.03040,0.01660,43.53060,210,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,19,0.87650,1.01910,0.93820,-0.02140,0.02850,43.91510,60,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,20,1.01910,1.20000,1.04470,-0.02720,0.04440,44.20050,18,5YR,1,SCATTER_C11,1,DEFAULT,0,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,3,0.05240,0.07570,0.06640,0.10040,0.10240,37.37770,1,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,5,0.10060,0.12730,0.11070,-0.10340,0.08300,38.55360,3,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,6,0.12730,0.15610,0.14350,0.04310,0.03930,39.16420,10,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,7,0.15610,0.18720,0.17120,-0.01250,0.03290,39.58460,17,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,8,0.18720,0.22090,0.20700,0.04710,0.02430,40.04210,32,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,9,0.22090,0.25770,0.23610,0.03340,0.01800,40.36390,51,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,10,0.25770,0.29810,0.27820,0.02830,0.01630,40.76920,77,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,11,0.29810,0.34260,0.32350,0.04300,0.01230,41.14710,122,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,12,0.34260,0.39200,0.36400,0.02940,0.01250,41.44500,135,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,13,0.39200,0.44730,0.42180,0.03480,0.01270,41.82090,145,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,14,0.44730,0.50980,0.47510,0.01620,0.01170,42.12740,190,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,15,0.50980,0.58110,0.54450,-0.01730,0.01110,42.48130,256,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,16,0.58110,0.66360,0.62230,-0.00260,0.01130,42.83060,312,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,17,0.66360,0.76050,0.70400,-0.03200,0.01300,43.15490,249,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,18,0.76050,0.87650,0.81070,-0.03750,0.01670,43.52790,209,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,19,0.87650,1.01910,0.93770,-0.01450,0.03020,43.91380,57,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,20,1.01910,1.20000,1.04880,-0.04650,0.04520,44.21110,19,5YR,1,CLAS_SNIRF,2,DEFAULT,0,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,3,0.05240,0.07570,0.06640,-1.61910,0.90720,37.37770,1,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,5,0.10060,0.12730,0.11070,-1.67630,0.53400,38.55380,3,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,6,0.12730,0.15610,0.14450,-1.52340,0.29530,39.17960,10,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,7,0.15610,0.18720,0.17120,-0.00310,0.04610,39.58490,17,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,8,0.18720,0.22090,0.20690,0.00040,0.03330,40.04200,32,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,9,0.22090,0.25770,0.23630,0.05890,0.02130,40.36650,51,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,10,0.25770,0.29810,0.27830,0.06720,0.01850,40.77010,77,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,11,0.29810,0.34260,0.32360,0.05040,0.01380,41.14800,129,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,12,0.34260,0.39200,0.36390,0.05570,0.01350,41.44440,138,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,13,0.39200,0.44730,0.42170,0.05520,0.01370,41.82060,151,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,14,0.44730,0.50980,0.47550,0.02580,0.01250,42.12960,193,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,15,0.50980,0.58110,0.54490,-0.00570,0.01180,42.48330,255,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,16,0.58110,0.66360,0.62240,0.00280,0.01210,42.83100,314,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,17,0.66360,0.76050,0.70430,-0.02380,0.01400,43.15600,252,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,18,0.76050,0.87650,0.81040,-0.02820,0.01740,43.52680,209,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,19,0.87650,1.01910,0.93720,-0.00920,0.02980,43.91220,59,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,20,1.01910,1.20000,1.04910,-0.03860,0.04770,44.21170,19,5YR,1,DEFAULT,0,SALT20_cal,1,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,3,0.05240,0.07570,0.06640,-1.61580,0.91300,37.37770,1,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,5,0.10060,0.12730,0.11070,-1.67940,0.53600,38.55350,3,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,6,0.12730,0.15610,0.14450,-1.51170,0.29610,39.17980,10,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,7,0.15610,0.18720,0.17090,-1.59880,0.23410,39.58060,16,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,8,0.18720,0.22090,0.20720,0.01140,0.03310,40.04480,31,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,9,0.22090,0.25770,0.23590,0.06880,0.02040,40.36160,52,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,10,0.25770,0.29810,0.27840,0.07400,0.01840,40.77110,77,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,11,0.29810,0.34260,0.32350,0.06490,0.01320,41.14700,128,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,12,0.34260,0.39200,0.36380,0.07050,0.01290,41.44340,138,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,13,0.39200,0.44730,0.42180,0.06820,0.01320,41.82110,149,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,14,0.44730,0.50980,0.47530,0.03850,0.01210,42.12860,189,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,15,0.50980,0.58110,0.54450,0.00830,0.01150,42.48140,256,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,16,0.58110,0.66360,0.62240,0.01700,0.01170,42.83090,314,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,17,0.66360,0.76050,0.70460,-0.01220,0.01390,43.15700,250,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,18,0.76050,0.87650,0.81170,-0.01290,0.01720,43.53100,213,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,19,0.87650,1.01910,0.93850,0.01110,0.03160,43.91590,56,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,20,1.01910,1.20000,1.04490,-0.00240,0.04880,44.20120,18,5YR,1,DEFAULT,0,SALT21_cal,2,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,2,0.03050,0.05240,0.05140,0.00000,999.00000,36.79900,0,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,3,0.05240,0.07570,0.06640,-1.70130,0.85820,37.37770,1,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,5,0.10060,0.12730,0.10980,-1.29540,0.44240,38.53440,4,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,6,0.12730,0.15610,0.14520,-1.37250,0.26390,39.19180,12,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,7,0.15610,0.18720,0.17130,-0.02090,0.04610,39.58620,17,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,8,0.18720,0.22090,0.20650,-0.01140,0.03230,40.03710,29,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,9,0.22090,0.25770,0.23640,0.03190,0.02050,40.36720,52,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,10,0.25770,0.29810,0.27810,0.03170,0.01760,40.76900,78,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,11,0.29810,0.34260,0.32360,0.04120,0.01370,41.14750,120,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,12,0.34260,0.39200,0.36400,0.04250,0.01320,41.44510,135,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,13,0.39200,0.44730,0.42160,0.05050,0.01350,41.81960,148,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,14,0.44730,0.50980,0.47520,0.02360,0.01230,42.12800,189,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,15,0.50980,0.58110,0.54450,-0.00040,0.01150,42.48130,258,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,16,0.58110,0.66360,0.62250,0.01740,0.01180,42.83120,314,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,17,0.66360,0.76050,0.70390,-0.01270,0.01390,43.15450,251,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,18,0.76050,0.87650,0.81120,-0.01760,0.01730,43.52960,209,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,19,0.87650,1.01910,0.93810,-0.01020,0.03010,43.91490,58,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,20,1.01910,1.20000,1.04600,-0.03660,0.04760,44.20390,17,5YR,1,DEFAULT,0,SALT22_cal,3,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,3,0.05240,0.07570,0.06640,-1.63790,0.90690,37.37770,1,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,5,0.10060,0.12730,0.11070,-1.68820,0.53410,38.55370,3,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,6,0.12730,0.15610,0.14450,-1.53040,0.29550,39.17940,10,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,7,0.15610,0.18720,0.17200,-0.00400,0.04220,39.59490,18,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,8,0.18720,0.22090,0.20690,-0.00500,0.03200,40.04170,32,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,9,0.22090,0.25770,0.23610,0.04880,0.02020,40.36360,51,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,10,0.25770,0.29810,0.27830,0.05850,0.01820,40.77050,75,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,11,0.29810,0.34260,0.32340,0.04840,0.01330,41.14590,127,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,12,0.34260,0.39200,0.36390,0.05260,0.01300,41.44390,136,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,13,0.39200,0.44730,0.42200,0.05310,0.01350,41.82230,147,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,14,0.44730,0.50980,0.47540,0.02200,0.01210,42.12910,191,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,15,0.50980,0.58110,0.54460,-0.00520,0.01150,42.48190,257,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,16,0.58110,0.66360,0.62240,0.00940,0.01180,42.83080,312,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,17,0.66360,0.76050,0.70410,-0.02480,0.01390,43.15530,251,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,18,0.76050,0.87650,0.81100,-0.01540,0.01760,43.52880,209,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,19,0.87650,1.01910,0.94020,-0.02910,0.02910,43.92080,55,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,20,1.01910,1.20000,1.04770,-0.02490,0.04770,44.20820,19,5YR,1,DEFAULT,0,SALT23_cal,4,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,3,0.05240,0.07570,0.06640,-1.63270,0.90910,37.37770,1,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,5,0.10060,0.12730,0.11070,-1.67400,0.53450,38.55370,3,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,6,0.12730,0.15610,0.14470,-1.52160,0.28170,39.18260,11,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,7,0.15610,0.18720,0.17110,0.00380,0.04510,39.58310,17,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,8,0.18720,0.22090,0.20660,0.01060,0.03090,40.03790,31,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,9,0.22090,0.25770,0.23630,0.05480,0.02030,40.36570,52,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,10,0.25770,0.29810,0.27830,0.06510,0.01820,40.77050,77,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,11,0.29810,0.34260,0.32360,0.05140,0.01340,41.14800,125,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,12,0.34260,0.39200,0.36390,0.05870,0.01310,41.44430,137,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,13,0.39200,0.44730,0.42170,0.05540,0.01350,41.82020,148,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,14,0.44730,0.50980,0.47540,0.02450,0.01230,42.12880,190,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,15,0.50980,0.58110,0.54480,-0.00500,0.01160,42.48280,256,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,16,0.58110,0.66360,0.62220,0.00500,0.01190,42.83000,315,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,17,0.66360,0.76050,0.70430,-0.02530,0.01390,43.15600,249,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,18,0.76050,0.87650,0.81100,-0.02260,0.01740,43.52880,212,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,19,0.87650,1.01910,0.93690,-0.01350,0.03100,43.91140,56,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,20,1.01910,1.20000,1.04740,-0.03370,0.04700,44.20740,19,5YR,1,DEFAULT,0,SALT24_cal,5,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,3,0.05240,0.07570,0.06640,-1.64090,0.90910,37.37770,1,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,5,0.10060,0.12730,0.11070,-1.69570,0.53470,38.55480,3,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,6,0.12730,0.15610,0.14440,-1.54150,0.29570,39.17890,10,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,7,0.15610,0.18720,0.17140,-0.02710,0.04680,39.58660,17,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,8,0.18720,0.22090,0.20690,-0.01430,0.03270,40.04180,32,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,9,0.22090,0.25770,0.23610,0.04140,0.02060,40.36430,51,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,10,0.25770,0.29810,0.27770,0.05450,0.01800,40.76540,79,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,11,0.29810,0.34260,0.32320,0.03750,0.01360,41.14490,123,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,12,0.34260,0.39200,0.36380,0.04320,0.01320,41.44390,135,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,13,0.39200,0.44730,0.42180,0.05280,0.01360,41.82110,148,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,14,0.44730,0.50980,0.47540,0.02200,0.01230,42.12900,190,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,15,0.50980,0.58110,0.54460,-0.00410,0.01160,42.48160,254,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,16,0.58110,0.66360,0.62230,0.01210,0.01180,42.83050,312,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,17,0.66360,0.76050,0.70410,-0.01850,0.01400,43.15520,249,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,18,0.76050,0.87650,0.81160,-0.01330,0.01740,43.53090,212,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,19,0.87650,1.01910,0.93760,-0.00350,0.03080,43.91340,56,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,20,1.01910,1.20000,1.04880,-0.04760,0.04640,44.21100,19,5YR,1,DEFAULT,0,SALT25_cal,6,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,3,0.05240,0.07570,0.06640,-1.62780,0.90440,37.37770,1,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,5,0.10060,0.12730,0.10700,-1.88640,0.64960,38.47520,2,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,6,0.12730,0.15610,0.14490,-1.58680,0.26950,39.18690,12,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,7,0.15610,0.18720,0.17190,-0.00740,0.04260,39.59430,18,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,8,0.18720,0.22090,0.20700,-0.01050,0.03300,40.04220,32,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,9,0.22090,0.25770,0.23660,0.04060,0.02070,40.36930,51,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,10,0.25770,0.29810,0.27820,0.05540,0.01820,40.76950,77,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,11,0.29810,0.34260,0.32340,0.04300,0.01360,41.14590,124,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,12,0.34260,0.39200,0.36370,0.04750,0.01330,41.44320,137,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,13,0.39200,0.44730,0.42200,0.05180,0.01370,41.82210,147,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,14,0.44730,0.50980,0.47550,0.02760,0.01250,42.12970,190,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,15,0.50980,0.58110,0.54480,-0.00070,0.01170,42.48260,255,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,16,0.58110,0.66360,0.62260,0.01890,0.01180,42.83190,313,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,17,0.66360,0.76050,0.70390,-0.01550,0.01370,43.15470,249,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,18,0.76050,0.87650,0.81040,-0.02760,0.01770,43.52680,208,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,19,0.87650,1.01910,0.93800,-0.02380,0.03020,43.91440,57,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,20,1.01910,1.20000,1.04770,-0.04660,0.04600,44.20840,19,5YR,1,DEFAULT,0,SALT26_cal,7,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,5YR,1,DEFAULT,0,SALT27_cal,8,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,5YR,1,DEFAULT,0,SALT27_cal,8,,
ROW:,3,0.05240,0.07570,0.06640,-1.67660,0.90650,37.37770,1,5YR,1,DEFAULT,0,SALT27_cal,8,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,5YR,1,DEFAULT,0,SALT27_cal,8,,
ROW:,5,0.10060,0.12730,0.11070,-1.70780,0.53400,38.55450,3,5YR,1,DEFAULT,0,SALT27_cal,8,,
ROW:,6,0.12730,0.15610,0.14440,-1.53450,0.29550,39.17890,10,5YR,1,DEFAULT,0,SALT27_cal,8,,
ROW:,7,0.15610,0.18720,0.17190,-0.00900,0.04160,39.59430,18,5YR,1,DEFAULT,0,SALT27_cal,8,,
ROW:,8,0.18720,0.22090,0.20680,-0.01680,0.03230,40.04090,32,5YR,1,DEFAULT,0,SALT27_cal,8,,
